"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"United States","USA","Commitments, IDA (COM, current US$)","DT.COM.MIDA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Commitments, IBRD (COM, current US$)","DT.COM.MIBR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Commitments, public and publicly guaranteed (COM, current US$)","DT.COM.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Principal rescheduled, private (current US$)","DT.AXR.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Principal rescheduled, official (current US$)","DT.AXR.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Principal rescheduled (current US$)","DT.AXR.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Principal forgiven (current US$)","DT.AXF.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Principal arrears, private creditors (current US$)","DT.AXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Principal arrears, official creditors (current US$)","DT.AXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Principal arrears, long-term DOD (US$)","DT.AXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","PPG, private creditors (AMT, current US$)","DT.AMT.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","PPG, other private creditors (AMT, current US$)","DT.AMT.PROP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","PNG, commercial banks and other creditors (AMT, current US$)","DT.AMT.PNGC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","PNG, bonds (AMT, current US$)","DT.AMT.PNGB.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","PPG, commercial banks (AMT, current US$)","DT.AMT.PCBK.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports)","TM.VAL.MRCH.R6.ZS","3.26516477332459","3.5009467169888","3.45262485090938","3.31974595780113","4.47244565082053","3.72279371009344","3.38979383562385","3.00887356817621","2.86487571869353","2.35671559781151","2.61919540902969","2.64304075858942","2.57495323322716","3.13493591210495","5.72915436802383","6.15461162288184","6.8257653678606","6.86613770794248","5.6420233463035","6.69391499062496","7.51730978683678","6.20366205527092","5.68236646281906","4.06844275504874","3.20847779005395","2.7392798586592","2.28848126018749","2.32830718083539","2.01873053433786","2.54666300450203","2.60604161589435","2.44721852991359","2.29967716717818","2.18217247097844","1.8231060023616","1.74358435656816","1.97055435864454","1.9390061120736","1.49349047785894","1.41548718144361","1.90623056733293","1.89057508664006","1.56015003201903","2.06897978258038","2.48052075753702","3.02636090251603","3.20189662359316","3.44737011683413","4.09863388104285","3.02601694968102","3.39712009430319","3.36563864371929","2.17934940507936","1.73182344516106","1.13970949307401","0.839330313339222","0.918065484702035","1.0606771386068","",
"United States","USA","Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports)","TM.VAL.MRCH.R5.ZS","2.18914456393353","2.27593305630742","2.14005672577028","2.2966111380198","2.106731080509","2.0687036560191","1.7273523907062","1.45399901907243","1.26133718710495","1.26038712634339","1.02149089418516","0.966290613440672","0.959098033267607","0.834986794743743","0.721207552653328","0.757231130823761","0.774518998063891","0.681870594174806","0.727314745146936","0.682287240500182","0.623541310098024","0.660552270408443","0.784453710641002","1.05472382455477","1.02215279833305","0.933673229576503","0.90440357824637","0.964455395352676","1.00125276216658","1.04476550321993","1.01927607376203","1.07286817443753","1.24424546875905","1.31","1.3389191745411","1.32082885911263","1.3373666925069","1.43417308974055","1.53053955094406","1.49330459331604","1.48012113870382","1.49447960886991","1.61627897306243","1.60672177490405","1.5955148249392","1.65419713822302","1.7139172571905","1.73174249897144","1.70806882764925","1.94231620696321","2.08129585594374","2.13122850603501","2.2603424124994","2.35612898098635","2.43012137638009","2.56257566125104","2.66460050438977","2.59878673577585","",
"United States","USA","Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports)","TM.VAL.MRCH.R4.ZS","0.884315459442077","1.00390123645051","0.838902236501949","0.772793321324198","0.846676793585178","0.85104897241292","0.944814877588775","0.646994778821704","0.738136784382044","0.763002950451682","0.523979621713416","0.842580796051133","1.13672750560359","1.61855251007557","4.04869808459044","5.06757269039766","6.18594203775411","7.85647060290075","7.147279489219","7.88573689629899","6.8012291893574","4.20203837588178","1.84278759968462","2.02564473045617","1.4378364754807","1.07999082058953","0.852042147464462","1.21641535904177","0.889504636959964","1.03605434868537","1.38820225371073","0.618239721038175","0.46068822745961","0.484577114427861","0.414426672778598","0.385223918535464","0.422720169811921","0.468191736405282","0.474662138917087","0.724353349610865","0.917779123763376","0.985468195260005","0.781197761162998","1.00388413480323","1.40528492857939","1.57732512164572","1.93133076281784","1.9664318748482","2.46296150951759","1.70369238636293","1.78461171066805","1.70873761978306","1.65991574501267","1.12061854177229","0.985932844595516","0.559063044261842","0.644930063037302","0.904441586651129","",
"United States","USA","Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports)","TM.VAL.MRCH.R3.ZS","22.3416426005059","20.7407266211734","19.9618784561916","19.1157502897975","18.0860124013248","16.3772372768179","14.6464336844535","13.8933432585579","12.1939631157857","11.3788999736985","11.7526497628389","10.6513537300664","10.3325075416688","11.000341909795","13.103980673345","12.0307820614883","10.3917594385286","10.5340904132983","10.1610164026055","11.4093138907999","11.767932161195","11.6776557580279","12.534784194815","12.9703725932595","12.3359640819293","11.8582776439882","10.146544843032","10.3663628968558","10.5307057226872","11.0779256607606","11.838074017338","11.7716863957025","11.8970590364237","11.928872305141","12.2867230859839","13.1401118425489","14.4024914225906","15.1132897821663","15.0135970098222","15.3840702731573","16.0058146577832","16.2640382317802","16.3947821458571","15.957519669657","15.9413754449448","15.9078840281906","16.2549656106711","16.1116045980202","16.3876749200135","16.9497059685577","17.6162479930086","18.5280575960506","18.6278061307753","18.3073658838726","18.0112956572446","17.4479774718735","17.5239657406883","17.4727826823667","",
